id,st_name,oneway,geometry,speed_lim,frc,length_m,tot_inj_sum,crash_count,pred_crash,bikeway_type,bikelane_id
48727,I376 EB TO BEECHWOOD BLVD,FT,"LINESTRING (-79.93017175744528 40.42869346759655, -79.9301373279574 40.42868617434382, -79.93010314838689 40.428678224139745, -79.93006924011569 40.428669621986366, -79.93003562452549 40.4286603728857, -79.93000232420546 40.42865048271779, -79.92996935823915 40.42863995832985, -79.92993674683024 40.42862880474606, -79.92990451265489 40.42861703054775, -79.9298726747675 40.42860464168149, -79.92984125233878 40.42859164769562, -79.9298102668085 40.42857805539285, -79.92977973734723 40.428563874321455, -79.92974968188933 40.42854911225108, -79.92972012081246 40.42853377960811, -79.9296910709018 40.42851788508491, -79.92966255253495 40.42850143910776, -79.92963458255501 40.42848445216969, -79.92962004669667 40.42847527272256, -79.92960567230553 40.42846594608939)",45,4,54.74589390181171,0.0,1.0,0.527281760799359,None,
49056,BRADDOCK,B,"LINESTRING (-79.89096768330596 40.42729719824477, -79.89027210558174 40.426805544141544)",35,3,80.41174852172327,0.0,1.0,1.4417012770031807,Cautionary Bike Route,97.0
49447,HUTCHINSON,B,"LINESTRING (-79.89651607908608 40.4318099612323, -79.89627500124014 40.43191260211454, -79.89624414284472 40.43192573593091)",25,4,26.417104609961584,0.0,0.0,0.12013931214454322,On Street Bike Route,96.0
49464,GAMMA,B,"LINESTRING (-79.89602958108601 40.43288825324345, -79.89585740090392 40.43265074439884)",25,4,30.153072636969508,0.0,0.0,0.12040333050945336,None,
49465,GAMMA,B,"LINESTRING (-79.89585740090392 40.43265074439884, -79.89579349220213 40.432562007031926, -79.89566383595903 40.43238318983828, -79.89558582693309 40.43227480621229, -79.89554729384565 40.432221292978895)",25,4,54.471269131969855,0.0,0.0,0.122136118556918,None,
49468,PLINEY,FT,"LINESTRING (-79.89452115532376 40.434389624192725, -79.89411338057043 40.433826749958264, -79.89405418008532 40.433744787010255)",25,4,81.8449742952034,0.0,0.0,0.12411647846078165,None,
49523,S BRADDOCK AVE TO I376 WB,FT,"LINESTRING (-79.89218192747062 40.42788494822331, -79.89223951509909 40.42774659024844, -79.89227118951747 40.42766912042171, -79.89236485249515 40.427450464222545, -79.89238831168886 40.427397171579095, -79.89252467396695 40.42716536822971, -79.8926718413365 40.426991025322934, -79.8928788504528 40.42680596381108, -79.89315075691106 40.42662793281607, -79.89335580715016 40.4264943905962)",45,4,188.48738996120392,1.0,1.0,0.5703893852374642,None,
49524,MONONGAHELA AVE TO I376 EB,FT,"LINESTRING (-79.89188077309137 40.42646271031252, -79.89188926806487 40.42647305048659, -79.89189699252887 40.42648373826069, -79.89190392183492 40.426494739859336, -79.89191003481156 40.42650601964099, -79.8919153115514 40.42651754464315, -79.89191973668773 40.426529276414165, -79.89192329608916 40.426541178281006, -79.89192597803769 40.42655321532774, -79.8919277741781 40.42656534717062, -79.89192867980381 40.4265775369622, -79.89192869015106 40.42658974605385, -79.89192780758194 40.426601937466714, -79.8919260320165 40.42661407156486, -79.89192337167891 40.426626110359614, -79.89191983482182 40.42663801676302, -79.89191542966931 40.42664975278661, -79.8919101739561 40.42666128296808, -79.89190408061887 40.426672569231705, -79.89189717098398 40.426683577850284, -79.89188946517112 40.42669427421818, -79.89188098919061 40.42670462362067, -79.89187176796041 40.42671459406557, -79.89186183113968 40.42672415437395, -79.8918512108009 40.42673327512363, -79.89183993786715 40.426741927814696, -79.8918280491522 40.42675008383801, -79.89181558281929 40.42675771996451, -79.89157297176098 40.42692490615878, -79.89132610530201 40.4271278670427, -79.8912583890549 40.427201884965186)",45,4,105.13778708366416,0.0,0.0,0.5431276993849441,None,
49760,MACON,B,"LINESTRING (-79.89700710243406 40.43160107997888, -79.89682951866764 40.431355885042805, -79.89665478108687 40.431115440329044, -79.89661438671757 40.431059900861186)",25,4,68.72221979291494,0.0,0.0,0.12316313312717651,None,
49900,CENTRE,B,"LINESTRING (-79.93254786357494 40.45771095169349, -79.93240879979213 40.4577522648334, -79.93207502028075 40.45785192515737, -79.93175457848969 40.457947212216126, -79.92898945859763 40.45878541435697)",35,3,324.5836066156919,4.0,2.0,1.664117651591727,None,
50131,LIBERTY,B,"LINESTRING (-79.93963986571696 40.45662701123156, -79.93934618234799 40.45646645083578, -79.93905541856545 40.456312699891534, -79.938767037545 40.45614929272235, -79.93871776840247 40.456098742328216)",35,3,98.09427177414358,0.0,0.0,1.456758563057966,On Street Bike Route,60.0
50375,S BRADDOCK AVE TO I376 WB,FT,"LINESTRING (-79.89335580715016 40.4264943905962, -79.89366131074496 40.42638438112627, -79.89400578459312 40.426285319140554)",45,4,59.898647258252126,2.0,3.0,0.528880614763798,None,
50376,MONONGAHELA AVE TO I376 EB,FT,"LINESTRING (-79.89141891502324 40.426429398086285, -79.89155981829349 40.42639726900523, -79.8915669564628 40.42639576288953, -79.89160803378513 40.42638813786397, -79.89164926346557 40.426385313356356, -79.89169333878161 40.42638724304479, -79.89173485154362 40.426393337125354, -79.89177743629847 40.42640490473065, -79.89179742561386 40.42641208423477, -79.89183482004306 40.426429925197525, -79.89187059330051 40.426453288713745, -79.89188077309137 40.42646271031252)",45,4,42.344970236452035,0.0,0.0,0.523453649431487,None,
50377,MONONGAHELA,B,"LINESTRING (-79.89141891502324 40.426429398086285, -79.89153503369594 40.42626730087325, -79.89156510381218 40.42622418442289, -79.8917165522554 40.42598660984045, -79.89174773757226 40.42595033627542)",25,3,60.1166287366037,0.0,0.0,0.685696632207104,On Street Bike Route,84.0
50378,I376 EB TO MONONGAHELA AVE,FT,"LINESTRING (-79.89333064146327 40.425673858650896, -79.89310123780686 40.42571930128011, -79.89286929204484 40.425769595758055, -79.89263820125583 40.42581850100483, -79.89260340839819 40.42582601076101, -79.89237227253817 40.425873545203075, -79.89202412521855 40.425941780115835, -79.8919937336768 40.425946462279896, -79.89196684586764 40.42594833367301, -79.89195874467985 40.4259477974136, -79.89193630187489 40.42594821348887, -79.89191473500432 40.425947926869355, -79.89174773757226 40.42595033627542)",45,4,138.33651700145063,2.0,1.0,0.5538265045224529,None,
50380,BEECHWOOD BLVD TO I376 EB,FT,"LINESTRING (-79.93453954994989 40.428092689038486, -79.93455616995891 40.42818985200098, -79.93455989630276 40.428201940520594, -79.93456273247318 40.428214170190635, -79.93456466894031 40.42822650155327, -79.93456569855958 40.4282388960064, -79.93456582010619 40.42825131573691, -79.93456503229706 40.42826372113099, -79.93456333856173 40.42827607248564, -79.93456074241695 40.42828833279895, -79.93455725203393 40.42830046317908, -79.93455288032543 40.4283124255454, -79.93454764020426 40.42832418181747, -79.93454154699795 40.42833569567066, -79.93453462074635 40.42834693069132, -79.9345268815478 40.42835785226654, -79.93451835659866 40.42836842654974, -79.93450907070974 40.42837861883891, -79.9344990523723 40.42838839886652, -79.93448833476083 40.42839773537587, -79.93447694993016 40.42840659893294, -79.93446493470596 40.42841496181538, -79.93445232597216 40.42842279810135, -79.93443916302749 40.428430083625216, -79.93442548752694 40.428436794176754, -79.93441134244935 40.428442910025005, -79.93439677195188 40.42844841141686, -79.934381820279 40.428453281300094, -79.93436653644623 40.42845750433392, -79.9343509683784 40.42846106790106, -79.9341849999079 40.42849852850564, -79.93310661844997 40.428725918376394, -79.9328185941639 40.42879193165686, -79.93275746964594 40.428807429998024, -79.93269609490453 40.42882233666108, -79.9326344781007 40.42883664878885, -79.93257262863196 40.428850365302594, -79.93251055813553 40.42886348147778, -79.93244827488901 40.42887599805866, -79.93238578938073 40.42888791124335, -79.93232311218635 40.42889921993097)",45,4,228.3696251585527,0.0,0.0,0.5839138035299221,None,
50381,BEECHWOOD,TF,"LINESTRING (-79.92809508915093 40.4275478127921, -79.92881851833022 40.42802518196498)",45,3,81.1166058281135,0.0,0.0,2.996535511921763,None,
50807,2ND,B,"LINESTRING (-79.9622927412877 40.43276821701671, -79.96212769778789 40.43269635233606, -79.9618185808744 40.432556738737624, -79.9615146708789 40.432411533863345, -79.96119419864009 40.43225428881666, -79.96090660867063 40.4321135744132, -79.96060528477742 40.431964886309835, -79.96053496478518 40.431929848178214, -79.9602388481678 40.43177556691175, -79.95994787349632 40.43161363455916, -79.95985448085813 40.43155981814083, -79.95957486333197 40.43138805807303, -79.95930391153206 40.431206520261426, -79.95920277503606 40.43113568801172)",35,3,319.4267548801649,0.0,1.0,1.6590828780172318,None,
51051,ZEBINA,B,"LINESTRING (-79.94815139650011 40.44531987669867, -79.94807084550445 40.44492690158178)",25,4,44.173456593366915,0.0,0.0,0.12139932652851713,None,
51072,BRADDOCK,B,"LINESTRING (-79.89673969229652 40.44318581269342, -79.89683260101951 40.44291499916762, -79.8969320346155 40.442651612574025, -79.89703416125288 40.442388176735875, -79.89706496094608 40.44231140851393)",35,3,100.9625969729016,0.0,0.0,1.4592158228424845,Bike Lanes,102.0
51073,BRADDOCK,B,"LINESTRING (-79.89706496094608 40.44231140851393, -79.89718349327424 40.44202707599141, -79.89727834466716 40.441789173718746, -79.8973173149982 40.4416868540209)",35,3,72.59240299991482,0.0,2.0,1.435092555329553,Bike Lanes,102.0
51074,FORBES,B,"LINESTRING (-79.89948480221672 40.439556996997375, -79.89910010707447 40.43957994038109, -79.89874228403195 40.439600322558306, -79.89838441828488 40.43961933241648, -79.89810134994514 40.43963488693361, -79.89802567513769 40.43963904482385, -79.89780595347838 40.43965136624984, -79.89764185861965 40.439661280552905)",35,3,156.8071040432902,0.0,0.0,1.5078917088743067,Bike Lanes,98.0
51075,BRADDOCK,B,"LINESTRING (-79.89764185861965 40.439661280552905, -79.89753980509934 40.4394188006614, -79.89742638802088 40.43915799678042, -79.89731299368438 40.438897879722, -79.89719960022214 40.438637762540814, -79.89708528789508 40.43837697497426, -79.89705235835983 40.43830207631566)",35,3,159.0191749767651,0.0,2.0,1.5098529028655097,Cautionary Bike Route,97.0
51076,BRADDOCK,B,"LINESTRING (-79.89705235835983 40.43830207631566, -79.89693986359711 40.43804194219264, -79.89682557514314 40.437781841288505, -79.89671218543533 40.43752172357982, -79.89659877471563 40.43726091790237, -79.89648448887067 40.437000815726186, -79.89642631747512 40.43686666544642)",35,3,168.02744694773054,2.0,3.0,1.5178659020145209,Cautionary Bike Route,97.0
51105,5TH,TF,"LINESTRING (-79.95317394547868 40.44557385359457, -79.95290622939677 40.445767734595194, -79.9526437203149 40.44595602311287, -79.95242067628112 40.44611472756928)",35,3,87.70764077869036,0.0,0.0,1.4478950317316115,Cautionary Bike Route,29.0
51106,5TH,TF,"LINESTRING (-79.95393995577763 40.44501076469795, -79.95366267923224 40.4452144403304, -79.95340473139024 40.445404702182614, -79.95317394547868 40.44557385359457)",35,3,90.19103785161117,0.0,0.0,1.45000934444549,Cautionary Bike Route,29.0
51107,5TH,TF,"LINESTRING (-79.95477507227886 40.44441820622219, -79.95449459237662 40.444606156472865, -79.95423482974508 40.444795769344374, -79.95397506689072 40.44498538340402, -79.95393995577763 40.44501076469795)",35,3,96.71984248304432,0.0,0.0,1.4555825728494818,Cautionary Bike Route,29.0
51108,5TH,TF,"LINESTRING (-79.95568510895387 40.44378165174935, -79.95541906728957 40.443971387275454, -79.95515744778051 40.44415898019105, -79.95489028093607 40.44434187038776, -79.95477507227886 40.44441820622219)",35,3,104.69684414536819,2.0,3.0,1.4624211193964192,Cautionary Bike Route,29.0
51120,BRADDOCK,B,"LINESTRING (-79.89162739526974 40.42846978789999, -79.89138992686091 40.42800671532848)",35,3,55.2341793254536,0.0,0.0,1.4205298727803128,Cautionary Bike Route,97.0
51121,BRADDOCK,B,"LINESTRING (-79.89210178704086 40.42957647926317, -79.89207158241794 40.42950221608945, -79.89196282622892 40.42921729491776, -79.8919300593277 40.429147197915206)",35,3,49.8631755056302,0.0,0.0,1.4160538757064118,Cautionary Bike Route,97.0
51122,MONONGAHELA,B,"LINESTRING (-79.89096768330596 40.42729719824477, -79.89095948879353 40.42720879701214, -79.89101692599854 40.427065638197696, -79.89112366104777 40.42686252917727)",25,3,50.77802550551737,0.0,0.0,0.6819443799048853,On Street Bike Route,84.0
51251,BLACKHAWK,FT,"LINESTRING (-79.8985755234792 40.42037243082849, -79.89845634572367 40.42052223470809)",25,4,19.470289065257997,0.0,0.0,0.11964992345221716,None,
51252,BLACKHAWK,FT,"LINESTRING (-79.89845634572367 40.42052223470809, -79.89807198569544 40.421003721182835, -79.89805385584484 40.42102671213533, -79.89765913428445 40.421521432351916, -79.89763660320136 40.4215472499616, -79.89762180045078 40.421561940652666, -79.89756820082829 40.421599319045534)",25,4,141.632527596348,0.0,0.0,0.1285542000170267,None,
51352,LIBERTY,B,"LINESTRING (-79.94279138304486 40.458310185932426, -79.94247860234279 40.4581431318723, -79.94217772063797 40.4579827158961)",35,3,63.50108272228742,0.0,0.0,1.4274468688640765,Bike Lanes,61.0
51355,FORBES,FT,"LINESTRING (-79.97656330691278 40.437288088362784, -79.9763776802049 40.43727995201209, -79.97630390246162 40.437276717757946, -79.97595391884536 40.43726149327866)",35,3,51.794091996865944,0.0,0.0,1.4176614044233131,Cautionary Bike Route,27.0
51359,FORBES,FT,"LINESTRING (-79.97449007264534 40.437197009905084, -79.97413014221503 40.43717991200543, -79.97377286261946 40.437161389042544, -79.97346797334282 40.437151467415525)",35,3,86.88281136381738,0.0,0.0,1.4471934713442447,Cautionary Bike Route,27.0
51360,5TH,B,"LINESTRING (-79.91535480027385 40.453613793995316, -79.91499424032835 40.45366310831274, -79.91464084365388 40.453711601789806, -79.91427044781804 40.45376247003978)",35,3,93.46026610205918,0.0,0.0,1.4527974057358337,Cautionary Bike Route,112.0
51361,5TH,B,"LINESTRING (-79.91969242594335 40.453027220562724, -79.91933542161797 40.45307510889037, -79.9189811097796 40.453122944678086, -79.9186276734776 40.45317007739025, -79.91827336184609 40.45321791188624, -79.9179199466029 40.45326572847334, -79.91756561194899 40.45331287566027, -79.91721219573553 40.45336069098323, -79.91685788089181 40.45340852026118, -79.9165044427889 40.45345564645761, -79.91611703050093 40.453508214345305, -79.91579765206923 40.45355264068942, -79.91544337926595 40.453601837710195, -79.91535480027385 40.453613793995316)",35,3,373.7036228780844,3.0,4.0,1.712847381234768,Cautionary Bike Route,112.0
51362,5TH,B,"LINESTRING (-79.92071255772338 40.452894114859866, -79.92067402927276 40.45289758336399, -79.92031963104459 40.45294267999994, -79.91996619780075 40.45298981678372, -79.91969242594335 40.453027220562724)",35,3,87.80202325022465,8.0,11.0,1.447975330622105,Cautionary Bike Route,112.0
51410,MILTON,B,"LINESTRING (-79.89602398330172 40.43376450865132, -79.89592629000035 40.43363040567876, -79.89586334352408 40.4335437089288, -79.89576094361881 40.43340282871841, -79.89574027539955 40.433374381581096)",25,4,49.565243797537434,0.0,0.0,0.12178454422513116,None,
51411,MILTON,B,"LINESTRING (-79.89574027539955 40.433374381581096, -79.89505538660116 40.432430868899004)",25,4,119.8210296170342,0.0,0.0,0.12691715417258706,None,
51429,5TH,B,"LINESTRING (-79.92750828116641 40.450514020840735, -79.9272010602908 40.45062826849444, -79.92688070116765 40.450753059593715, -79.92656314450534 40.45088123018002, -79.92623227102106 40.451014455798216, -79.92593083345582 40.451140946374494, -79.92578718796122 40.45120062727986)",35,3,164.74666086833366,9.0,6.0,1.5149426795862735,None,
51430,5TH,B,"LINESTRING (-79.92843663059188 40.45021164768596, -79.9281039810483 40.45031745226753, -79.92777130719098 40.45042257167485, -79.92750828116641 40.450514020840735)",35,3,85.62956381537063,2.0,3.0,1.446128169589731,None,
51431,5TH,B,"LINESTRING (-79.92964626473909 40.44982707764965, -79.92932345292922 40.449931328278204, -79.92899168089956 40.450036434271226, -79.92866080701053 40.450141521459436, -79.92843663059188 40.45021164768596)",35,3,111.15698046871422,0.0,0.0,1.4679828216317696,None,
51432,5TH,B,"LINESTRING (-79.93098061024205 40.449409252627284, -79.93064165920327 40.44951449803406, -79.93030894887926 40.44961825178351, -79.92997623873948 40.44972200545155, -79.92964626473909 40.44982707764965)",35,3,122.34649627242607,1.0,2.0,1.4776662650821144,None,
51433,5TH,B,"LINESTRING (-79.93729180864628 40.44779212981632, -79.9369333459862 40.4478215665433, -79.93657667784902 40.44785096910189, -79.93621902361694 40.44787764247769, -79.93587578028118 40.44790541509609, -79.93580227817553 40.44791092309704, -79.93572372160563 40.44792682530069, -79.93565160653277 40.44794740993065, -79.93533137244816 40.44804751022465, -79.93526641886702 40.44806727273708)",35,3,175.77575097752978,0.0,3.0,1.5247921515372829,None,
51434,5TH,B,"LINESTRING (-79.93883835362656 40.4476859665994, -79.93846812812212 40.44771288505733, -79.93811047536992 40.44773956428587, -79.9377527989057 40.44776555639368, -79.93739496764435 40.44778674601791, -79.93729180864628 40.44779212981632)",35,3,131.74647133453198,2.0,5.0,1.4858503862753143,Cautionary Bike Route,45.0
51435,5TH,B,"LINESTRING (-79.94092975738964 40.4475351327979, -79.94056397892749 40.44756060078016, -79.94020630435737 40.447586600480406, -79.93984863069007 40.44761259905154, -79.93949095556862 40.447638596538106, -79.93913328017155 40.44766459291789, -79.93883835362656 40.4476859665994)",35,3,178.2280970838445,0.0,1.0,1.5269908943201531,None,
51436,WILKINS,B,"LINESTRING (-79.93729180864628 40.44779212981632, -79.93695910951065 40.44770163544071, -79.93662520075178 40.447601552606464, -79.93638669472648 40.4475339868964)",35,3,81.97604414843833,0.0,0.0,1.4430270305558943,On Street Bike Route,105.0
51611,SHADY,B,"LINESTRING (-79.92022998798365 40.45121792957109, -79.92022901861058 40.45110794040343, -79.92025068212364 40.451000984643436, -79.9202803775326 40.45092690891629)",25,3,32.83779930998951,0.0,0.0,0.6747935091410745,On Street Bike Route,106.0
51612,SHADY,B,"LINESTRING (-79.9202803775326 40.45092690891629, -79.92038548138687 40.45068849785914, -79.92049731864022 40.45042211200389, -79.9205414924117 40.45031488206788)",25,3,71.48940374002602,0.0,1.0,0.6902941077236135,On Street Bike Route,106.0
51613,SHADY,B,"LINESTRING (-79.9205414924117 40.45031488206788, -79.92064325862698 40.45007065259451, -79.92071499137613 40.44989837740883, -79.92075835475049 40.44979390840409)",25,3,60.71122614398961,0.0,0.0,0.6859362394678297,On Street Bike Route,106.0
51614,SHADY,B,"LINESTRING (-79.92075835475049 40.44979390840409, -79.9208630490863 40.44952903006661, -79.92096691197567 40.44926622568629, -79.92107077287737 40.44900342122277, -79.92117373499069 40.4487406344243, -79.92127759427761 40.44847782975108, -79.92131662043732 40.448378247141115)",25,3,164.19474419584185,0.0,0.0,0.7289388262479672,On Street Bike Route,106.0
51615,SHADY,B,"LINESTRING (-79.91958783972848 40.44027758569302, -79.91957278855155 40.43997719920374)",25,3,33.38365538432565,4.0,2.0,0.67500997418364,On Street Bike Route,94.0
51646,LIBERTY,B,"LINESTRING (-79.9410601713564 40.45738677928855, -79.94075471779992 40.457223698748614, -79.94044838876718 40.457061322274285, -79.94015391606922 40.45690421201397, -79.93985944353506 40.45674710012125, -79.93963986571696 40.45662701123156)",35,3,147.0924675361053,0.0,1.0,1.4993089508846853,Bike Lanes,61.0
51904,BRUSHTON,B,"LINESTRING (-79.89299607534812 40.44751064049771, -79.8923433125802 40.44832996849621)",25,4,106.51881091881924,0.0,0.0,0.12592901677397403,None,
51941,LACLAIR,B,"LINESTRING (-79.89617876273232 40.43221871922866, -79.89612331435106 40.432142636850955, -79.89603214774878 40.43201596281001)",25,4,25.725934641800198,0.0,0.0,0.12009053112261728,None,
52023,BRADDOCK,B,"LINESTRING (-79.89554518609276 40.446194745317946, -79.89564969011089 40.445920970181575, -79.89575274655766 40.44565820679695, -79.89585759805581 40.44539540726097, -79.89587762165007 40.445346983976926)",35,3,98.28351560522427,0.0,0.0,1.4569205584031781,Bike Lanes,102.0
52024,BRADDOCK,B,"LINESTRING (-79.89587762165007 40.445346983976926, -79.89598319557221 40.44507868018266, -79.89608443283296 40.44481526284609, -79.8961525435532 40.44464032527428)",35,3,81.87099214973841,0.0,1.0,1.4429379599389092,Bike Lanes,102.0
52025,BRADDOCK,B,"LINESTRING (-79.8961525435532 40.44464032527428, -79.89624245112158 40.44441624670572, -79.8963573102516 40.44412923588065, -79.89646215704754 40.44386643662765, -79.89657037771224 40.443596710983805, -79.89667938506042 40.44332353654429, -79.89673969229652 40.44318581269342)",35,3,169.0425803726438,1.0,2.0,1.5187715410646359,Bike Lanes,102.0
52026,BRADDOCK,B,"LINESTRING (-79.89642631747512 40.43686666544642, -79.89631481267443 40.43660925815599, -79.8962014050528 40.43634845294869, -79.89608802013103 40.43608833366422, -79.8959745924681 40.435826843066074)",35,3,121.67263909318157,0.0,1.0,1.477081303531784,Cautionary Bike Route,97.0
52027,BRADDOCK,B,"LINESTRING (-79.89503011523496 40.43417904609837, -79.89447092179141 40.433402750924664)",35,3,98.40796050190077,3.0,2.0,1.4570270947792467,Cautionary Bike Route,97.0
52028,BRADDOCK,B,"LINESTRING (-79.89327664654319 40.43175065318298, -79.89312184191887 40.431543470611125, -79.89292756755779 40.43128141734454, -79.89273239689749 40.43101937948866, -79.89258982497051 40.430744695396264, -79.89254703325379 40.43064183571348)",35,3,138.22940323289953,2.0,5.0,1.491521169580686,Cautionary Bike Route,97.0
52203,MIFFLIN,B,"LINESTRING (-79.89208871097422 40.43541774170605, -79.89201171207648 40.435312768389274, -79.89174875319989 40.43495313755895, -79.89173779230308 40.43493810874234)",25,4,61.024117391616926,0.0,0.0,0.12260729076209238,None,
52204,SAVANNAH,B,"LINESTRING (-79.8925933347691 40.434362920094024, -79.89235756780818 40.43403916736266)",25,4,41.145867288202645,0.0,0.0,0.12118355403545875,None,
52271,5TH,TF,"LINESTRING (-79.95916884789537 40.44126580509302, -79.95890727055826 40.44145409173768, -79.95879402441984 40.44153519951999, -79.95855435473254 40.441706590584424, -79.958468336469 40.44176864407752)",35,3,81.5555535255609,4.0,7.0,1.4426705414932528,Cautionary Bike Route,29.0
52272,5TH,TF,"LINESTRING (-79.95938303715776 40.44111206140592, -79.95916884789537 40.44126580509302)",35,3,24.936179587334873,0.0,0.0,1.3954645466234676,Cautionary Bike Route,29.0
52275,5TH,TF,"LINESTRING (-79.96177012131328 40.43935435570327, -79.96150871724959 40.43954745050245, -79.96124901629106 40.43973776533274, -79.96099111083709 40.43992804609245, -79.96073230601557 40.44011834254756, -79.96047260066985 40.44030865561479, -79.96027451102553 40.44046003501718)",35,3,176.58961940053015,1.0,1.0,1.5255215045350432,Cautionary Bike Route,29.0
52286,CENTRE,B,"LINESTRING (-79.94908129320095 40.45277040295501, -79.94874062567806 40.45287779361852, -79.94840597399796 40.45297683222439, -79.94807132127669 40.45307586805921, -79.94773579310339 40.45317560781185, -79.94740024037948 40.45327465967718, -79.94734684839008 40.45329077773191)",35,3,158.08928882046,2.0,3.0,1.5090281670435703,On Street Bike Route,49.0
52287,CENTRE,B,"LINESTRING (-79.94989551848155 40.45252494442216, -79.94968808473268 40.4525844947349)",35,3,18.799417490926054,0.0,0.0,1.3904417637283062,On Street Bike Route,58.0
52288,CENTRE,B,"LINESTRING (-79.95086189488593 40.45223333502164, -79.9505913729821 40.45231468298234, -79.95025769197086 40.452415767059385, -79.94989551848155 40.45252494442216)",35,3,88.14786595883018,0.0,0.0,1.4482696053674937,On Street Bike Route,58.0
52289,CENTRE,B,"LINESTRING (-79.95201777673843 40.451883876727365, -79.95168322552388 40.45198566804686, -79.95134954780548 40.45208675618153, -79.95117157312649 40.45214025734672, -79.95086189488593 40.45223333502164)",35,3,105.46126523263165,5.0,5.0,1.4630781290114572,On Street Bike Route,58.0
52290,CENTRE,B,"LINESTRING (-79.95677739891326 40.449623191446044, -79.95650309921812 40.44980828044527, -79.95627634729547 40.4499636315514, -79.95601102508225 40.45014854974563, -79.95574480333498 40.450333482662856, -79.95547945459995 40.450517713615085, -79.95523630866491 40.45072142764735, -79.95497652460124 40.45091104288576, -79.95490405139817 40.45097557896838)",35,3,218.84778509623922,0.0,0.0,1.5638746523253282,On Street Bike Route,58.0
52291,CENTRE,B,"LINESTRING (-79.95772801674087 40.44893672685444, -79.95720726980497 40.449303573512985, -79.95697839808781 40.44947725506798, -79.95689326644758 40.44953928925751, -79.95677739891326 40.449623191446044)",35,3,110.99157269681864,3.0,3.0,1.4678401541948711,On Street Bike Route,58.0
52293,CENTRE,B,"LINESTRING (-79.9630822573446 40.44888037753078, -79.96287863855095 40.44888116553266, -79.96252013295447 40.448881850209794, -79.96233669350231 40.448877810719836, -79.96198168613566 40.44882076394674, -79.96170691734994 40.44877179197754, -79.9615746837381 40.448739999335636)",35,3,129.7375732494626,1.0,3.0,1.4840975321678609,On Street Bike Route,58.0
52428,LIBERTY,B,"LINESTRING (-79.95599647052173 40.46302890282757, -79.95565502243008 40.46308621627167, -79.95528316864747 40.46314822660693, -79.9552289561942 40.46315694535665)",35,3,66.63724758489023,0.0,0.0,1.430079731045896,Bike Lanes,61.0
52429,LIBERTY,B,"LINESTRING (-79.95664318151928 40.462920330077665, -79.95629772512787 40.46297921919401, -79.95599647052173 40.46302890282757)",35,3,56.165388091599006,1.0,1.0,1.4213073457973766,Bike Lanes,61.0
52430,LIBERTY,B,"LINESTRING (-79.95728463362495 40.46281690794042, -79.95692702035785 40.46287453475068, -79.95664318151928 40.462920330077665)",35,3,55.608598995167725,0.0,0.0,1.4208424273689335,Bike Lanes,61.0
52442,LIBERTY,B,"LINESTRING (-79.94340184690142 40.45863598186309, -79.9431361588587 40.4584937944541, -79.94284077430915 40.45833670723964, -79.94279138304486 40.458310185932426)",35,3,63.1720536507481,0.0,1.0,1.4271709246312028,Bike Lanes,61.0
52658,EAST END,B,"LINESTRING (-79.89404431657597 40.43459342501445, -79.89398607878894 40.43451350532217, -79.89371836061147 40.434145728785126, -79.89357187041534 40.43394594257606)",25,4,82.32723001795222,0.0,0.0,0.12415165373135086,On Street Bike Route,99.0
52726,WHIPPLE,B,"LINESTRING (-79.89899958919264 40.423196853336236, -79.89870608031455 40.42337255290179, -79.89840922282524 40.423527722175514, -79.89792172196643 40.42378100262347)",25,4,112.19885276170115,0.0,0.0,0.12635000636238497,None,
52907,5TH,TF,"LINESTRING (-79.97638403179938 40.438173231598135, -79.97614619775085 40.438160493977904, -79.97588700362502 40.4381469533548)",35,3,42.27577664775149,1.0,1.0,1.4097548404569369,Cautionary Bike Route,29.0
52908,5TH,TF,"LINESTRING (-79.9744284673837 40.43802607546122, -79.97426090143986 40.438012140253264)",35,3,14.30267054353477,0.0,0.0,1.3867727722055863,Cautionary Bike Route,29.0
52909,5TH,TF,"LINESTRING (-79.97282476194296 40.43775283065283, -79.97264315796147 40.43769454199919)",35,3,16.714341598665655,1.0,1.0,1.3887393005109878,On Street Bike Route,26.0
52910,5TH,TF,"LINESTRING (-79.97264315796147 40.43769454199919, -79.97260593938442 40.43768290240401, -79.97227456268101 40.43757806745888, -79.97194772263218 40.437474518179044, -79.9716117006138 40.4373649654354, -79.97128838622108 40.437259287146865, -79.97095057069183 40.43714976789606, -79.97062090456309 40.43704215046244, -79.97029034282546 40.436934549315495, -79.9699597809342 40.43682694634347, -79.9696292213347 40.43671934420206, -79.96929866155195 40.43661173933524, -79.9689681040017 40.43650413349843, -79.96879568695209 40.43645184158106, -79.96842277054236 40.436449391123624, -79.96829341492572 40.43644981419416)",35,3,397.0790979059138,3.0,7.0,1.7365356940060426,Cautionary Bike Route,29.0
52911,5TH,TF,"LINESTRING (-79.96829341492572 40.43644981419416, -79.96792415638903 40.43644935220167, -79.96756484161028 40.43645075579045, -79.96720555060045 40.436452846072086, -79.96692439235976 40.43645412090461, -79.9667085555478 40.43647473680039)",35,3,134.62968925637816,0.0,0.0,1.488369742368104,Cautionary Bike Route,29.0
