route_id,direction_id,stop_sequence,trip_id,stop_id,departure_time,traversal_time_sec,stop_lat,stop_lon,lat_prev,lon_prev,length_m
6,0,37,13869020,1827,30997.0,43.0,40.481167,-80.002245,40.47987,-80.00165,152.7478589041787
6,0,38,13869020,1828,31028.0,31.0,40.482028,-80.002755,40.481167,-80.002245,105.00712953340812
6,0,39,13869020,1797,31083.0,55.0,40.483187,-80.003796,40.482028,-80.002755,156.0780127538191
6,0,40,13869020,1798,31132.0,49.0,40.484032,-80.003856,40.483187,-80.003796,94.09677247775006
6,0,41,13869020,20826,31163.0,31.0,40.484706,-80.004358,40.484032,-80.003856,86.13542946632494
6,0,42,13869020,1768,31200.0,37.0,40.486115,-80.005005,40.484706,-80.004358,165.9540791192138
6,1,1,10451020,1768,30780.0,,40.486115,-80.005005,40.486115,-80.005005,0.0
6,1,2,10451020,1769,30835.0,55.0,40.484936,-80.005661,40.486115,-80.005005,142.35472659787746
6,1,3,10451020,1770,30867.0,32.0,40.484647,-80.004502,40.484936,-80.005661,103.1529274850265
6,1,4,10451020,1771,30893.0,26.0,40.484056,-80.003945,40.484647,-80.004502,80.85618434481724
6,1,5,10451020,1772,30927.0,34.0,40.483251,-80.003855,40.484056,-80.003945,89.8350884036871
6,1,6,10451020,1773,30988.0,61.0,40.481891,-80.002784,40.483251,-80.003855,176.2778254851127
6,1,7,10451020,1774,31027.0,39.0,40.480453,-80.002007,40.481891,-80.002784,172.87622542568607
6,1,8,10451020,1775,31072.0,45.0,40.478703,-80.000974,40.480453,-80.002007,213.30581888024562
6,1,9,10451020,1776,31099.0,27.0,40.477836,-80.000288,40.478703,-80.000974,112.5199744571662
6,1,10,10451020,1777,31125.0,26.0,40.477118,-79.999685,40.477836,-80.000288,94.73861304514493
6,1,11,10451020,1778,31154.0,29.0,40.476208,-80.000478,40.477118,-79.999685,121.39958695609562
6,1,12,10451020,1780,31215.0,61.0,40.474438,-80.002425,40.476208,-80.000478,256.62764321360385
6,1,13,10451020,1781,31260.0,45.0,40.473297,-80.002953,40.474438,-80.002425,134.50488864175864
6,1,14,10451020,2807,31276.0,16.0,40.473201,-80.002421,40.473297,-80.002953,46.24911646289832
6,1,15,10451020,2808,31301.0,25.0,40.473239,-80.000709,40.473201,-80.002421,144.87483165628214
6,1,16,10451020,2809,31348.0,47.0,40.471256,-80.000823,40.473239,-80.000709,220.7106096020726
6,1,17,10451020,2810,31388.0,40.0,40.46962,-79.998803,40.471256,-80.000823,249.58114425411446
6,1,18,10451020,2811,31404.0,16.0,40.469923,-79.997831,40.46962,-79.998803,88.85813828498856
6,1,19,10451020,2812,31425.0,21.0,40.470195,-79.996568,40.469923,-79.997831,111.03715569158635
6,1,20,10451020,2813,31440.0,15.0,40.470079,-79.995478,40.470195,-79.996568,93.10206166678547
6,1,21,10451020,18639,31480.0,40.0,40.468156,-79.995053,40.470079,-79.995478,216.82943354095056
6,1,22,10451020,2815,31497.0,17.0,40.467547,-79.994811,40.468156,-79.995053,70.74456048190795
6,1,23,10451020,2816,31523.0,26.0,40.466539,-79.99397,40.467547,-79.994811,132.75723732715983
6,1,24,10451020,2817,31540.0,17.0,40.466137,-79.993025,40.466539,-79.99397,91.59158686732033
6,1,25,10451020,2818,31559.0,19.0,40.465325,-79.992226,40.466137,-79.993025,112.78797243023564
6,1,26,10451020,2819,31597.0,38.0,40.463398,-79.991437,40.465325,-79.992226,224.42858790671212
6,1,27,10451020,2820,31614.0,17.0,40.462603,-79.991035,40.463398,-79.991437,94.71643183007866
6,1,28,10451020,20824,31642.0,28.0,40.461846,-79.992179,40.462603,-79.991035,128.26702847385698
6,1,29,10451020,2822,31674.0,32.0,40.461071,-79.993394,40.461846,-79.992179,134.13576949874894
6,1,30,10451020,2823,31708.0,34.0,40.459737,-79.994697,40.461071,-79.993394,184.812022016147
6,1,31,10451020,2824,31766.0,58.0,40.45785,-79.995499,40.459737,-79.994697,220.52363849791928
6,1,32,10451020,2825,31793.0,27.0,40.456806,-79.995168,40.45785,-79.995499,119.41785864460059
6,1,33,10451020,2826,31810.0,17.0,40.45618,-79.994962,40.456806,-79.995168,71.75702716571396
6,1,34,10451020,2827,31828.0,18.0,40.455502,-79.994728,40.45618,-79.994962,77.94660680681655
6,1,35,10451020,18354,31860.0,32.0,40.454574,-79.995279,40.455502,-79.994728,113.2316858092795
6,1,36,10451020,1997,31957.0,97.0,40.453857,-79.998947,40.454574,-79.995279,320.43040398398705
6,1,37,10451020,1998,31979.0,22.0,40.453559,-80.000497,40.453857,-79.998947,135.26953237827829
6,1,38,10451020,175,32040.0,61.0,40.451587,-80.001206,40.453559,-80.000497,227.3349083033668
6,1,39,10451020,21329,32109.0,69.0,40.45004,-80.002796,40.451587,-80.001206,218.3828206273212
6,1,40,10451020,21330,32184.0,75.0,40.44873,-80.002382,40.45004,-80.002796,149.81876307365226
6,1,41,10451020,12626,32340.0,156.0,40.44294,-80.000191,40.44873,-80.002382,669.9843134344693
6,1,42,10451020,15283,32446.0,106.0,40.442835,-79.998105,40.44294,-80.000191,176.91415800786993
6,1,43,10451020,15284,32505.0,59.0,40.443186,-79.996792,40.442835,-79.998105,117.76829578793915
6,1,44,10451020,15285,32552.0,47.0,40.443544,-79.99539,40.443186,-79.996792,125.14406806774447
6,1,45,10451020,5560,32700.0,148.0,40.443896,-79.992074,40.443544,-79.99539,283.330739830876
60,0,1,1628020,20840,27960.0,,40.349673,-79.840575,40.443896,-79.992074,16563.96179072542
60,0,2,1628020,20843,27978.0,18.0,40.349549,-79.839717,40.349673,-79.840575,74.00501814996922
60,0,3,1628020,20844,28008.0,30.0,40.350465,-79.83908,40.349549,-79.839717,115.27489599122624
60,0,4,1628020,20842,28068.0,60.0,40.351055,-79.837512,40.350465,-79.83908,148.18768738051054
60,0,5,1628020,22687,28105.0,37.0,40.349782,-79.83739,40.351055,-79.837512,141.92838509534832
60,0,6,1628020,20841,28135.0,30.0,40.348856,-79.837207,40.349782,-79.83739,104.1279394672936
60,0,7,1628020,10664,28173.0,38.0,40.348074,-79.83851,40.348856,-79.837207,140.54898468296773
60,0,8,1628020,10665,28192.0,19.0,40.347378,-79.838531,40.348074,-79.83851,77.41223729342404
60,0,9,1628020,10666,28216.0,24.0,40.346224,-79.838546,40.347378,-79.838531,128.32542299648262
60,0,10,1628020,10667,28249.0,33.0,40.345069,-79.838679,40.346224,-79.838546,128.92398077334641
60,0,11,1628020,10579,28268.0,19.0,40.345079,-79.839339,40.345069,-79.838679,55.94497174410894
60,0,12,1628020,18193,28295.0,27.0,40.345188,-79.840851,40.345079,-79.839339,128.71134382060944
60,0,13,1628020,20168,28319.0,24.0,40.345272,-79.841982,40.345188,-79.840851,96.3042026117271
60,0,14,1628020,10582,28362.0,43.0,40.345428,-79.844212,40.345272,-79.841982,189.78248726484082
60,0,15,1628020,10583,28395.0,33.0,40.345531,-79.845792,40.345428,-79.844212,134.3905299054047
60,0,16,1628020,10584,28427.0,32.0,40.345661,-79.84771,40.345531,-79.845792,163.18760192467965
60,0,17,1628020,10585,28457.0,30.0,40.345863,-79.849266,40.345661,-79.84771,133.7663982669482
60,0,18,1628020,10668,28481.0,24.0,40.346713,-79.849343,40.345863,-79.849266,94.74081848239656
60,0,19,1628020,10587,28497.0,16.0,40.347292,-79.849351,40.346713,-79.849343,64.38552301087306
60,0,20,1628020,10588,28516.0,19.0,40.348013,-79.849425,40.347292,-79.849351,80.41654998053629
60,0,21,1628020,18194,28578.0,62.0,40.350027,-79.84948,40.348013,-79.849425,223.99539564928452
60,0,22,1628020,17520,28605.0,27.0,40.350924,-79.849927,40.350027,-79.84948,106.69264253211693
60,0,23,1628020,17521,28630.0,25.0,40.351476,-79.850446,40.350924,-79.849927,75.50988011457942
60,0,24,1628020,9916,28703.0,73.0,40.352478,-79.853088,40.351476,-79.850446,250.07423039998852
60,0,25,1628020,9917,28760.0,57.0,40.352325,-79.856464,40.352478,-79.853088,286.5848156990838
60,0,26,1628020,18158,29520.0,760.0,40.352277,-79.860926,40.352325,-79.856464,378.14435111033606
60,0,27,1628020,9920,29557.0,37.0,40.351758,-79.86381,40.352277,-79.860926,251.11056306303016
60,0,28,1628020,18196,29580.0,23.0,40.350626,-79.864952,40.351758,-79.86381,158.77389311997135
60,0,29,1628020,18197,29600.0,20.0,40.348921,-79.864565,40.350626,-79.864952,192.40321875035752
60,0,30,1628020,10364,29620.0,20.0,40.347303,-79.864216,40.348921,-79.864565,182.32841397288408
60,0,31,1628020,10370,29681.0,61.0,40.342472,-79.86224,40.347303,-79.864216,562.6810746647362
60,0,32,1628020,10371,29703.0,22.0,40.341186,-79.860977,40.342472,-79.86224,178.62297731493777
60,0,33,1628020,10372,29724.0,21.0,40.339546,-79.859517,40.341186,-79.860977,220.3793160653346
60,0,34,1628020,10373,29799.0,75.0,40.336416,-79.852997,40.339546,-79.859517,653.0836808109866
60,0,35,1628020,10374,29815.0,16.0,40.335656,-79.851621,40.336416,-79.852997,144.02797334288084
60,0,36,1628020,10375,29835.0,20.0,40.33455,-79.849625,40.335656,-79.851621,209.15858193857997
60,0,37,1628020,10376,29849.0,14.0,40.333973,-79.848666,40.33455,-79.849625,103.55664329112957
60,0,38,1628020,18199,29865.0,16.0,40.333325,-79.847604,40.333973,-79.848666,115.30429242337675
60,0,39,1628020,10377,29876.0,11.0,40.332788,-79.846717,40.333325,-79.847604,96.0120150985133
60,0,40,1628020,10378,29894.0,18.0,40.331945,-79.845342,40.332788,-79.846717,149.5688290480133
60,0,41,1628020,20170,29918.0,24.0,40.330734,-79.843348,40.331945,-79.845342,216.10466748572665
60,0,42,1628020,10380,29932.0,14.0,40.329979,-79.842189,40.330734,-79.843348,129.2285720544845
60,0,43,1628020,10381,29952.0,20.0,40.328686,-79.84106,40.329979,-79.842189,172.7148762224287
60,0,44,1628020,10382,29970.0,18.0,40.327422,-79.840363,40.328686,-79.84106,152.46457521824718
60,0,45,1628020,10383,29992.0,22.0,40.325772,-79.839474,40.327422,-79.840363,198.3465505957551
60,0,46,1628020,10384,30012.0,20.0,40.324179,-79.839157,40.325772,-79.839474,179.1606615085577
60,0,47,1628020,10252,30070.0,58.0,40.321915,-79.835235,40.324179,-79.839157,417.0450163223019
60,0,48,1628020,16370,30091.0,21.0,40.322044,-79.835432,40.321915,-79.835235,22.015522998297648
60,0,49,1628020,10386,30122.0,31.0,40.319853,-79.835293,40.322044,-79.835432,243.91326190708145
60,0,50,1628020,10387,30131.0,9.0,40.319232,-79.834662,40.319853,-79.835293,87.35026923491795
60,0,51,1628020,10388,30146.0,15.0,40.318261,-79.834106,40.319232,-79.834662,117.81192189262777
60,0,52,1628020,16679,30158.0,12.0,40.317162,-79.833728,40.318261,-79.834106,126.3358080655613
60,0,53,1628020,10389,30175.0,17.0,40.316427,-79.833302,40.317162,-79.833728,89.35342391701207
60,0,54,1628020,10390,30193.0,18.0,40.315688,-79.831718,40.316427,-79.833302,157.4442373323875
60,0,55,1628020,10391,30215.0,22.0,40.314645,-79.829811,40.315688,-79.831718,198.98028081200817
60,0,56,1628020,18185,30240.0,25.0,40.313874,-79.828792,40.314645,-79.829811,121.71480056883986
60,1,1,10470020,18185,23280.0,,40.313874,-79.828792,40.313874,-79.828792,0.0
60,1,2,10470020,10246,23309.0,29.0,40.314624,-79.829663,40.313874,-79.828792,111.3943471010781
60,1,3,10470020,18184,23336.0,27.0,40.315837,-79.831857,40.314624,-79.829663,229.77382933298225
60,1,4,10470020,10248,23351.0,15.0,40.316331,-79.832916,40.315837,-79.831857,105.25713785525195
60,1,5,10470020,16678,23373.0,22.0,40.317288,-79.833672,40.316331,-79.832916,124.22660306646831
60,1,6,10470020,10249,23386.0,13.0,40.318385,-79.834048,40.317288,-79.833672,126.07770918679483
60,1,7,10470020,10250,23398.0,12.0,40.319025,-79.834328,40.318385,-79.834048,75.01978246818561
60,1,8,10470020,10251,23416.0,18.0,40.319932,-79.835255,40.319025,-79.834328,127.85987238885801
60,1,9,10470020,10252,23449.0,33.0,40.321915,-79.835235,40.319932,-79.835255,220.50637014174814
60,1,10,10470020,16370,23466.0,17.0,40.322044,-79.835432,40.321915,-79.835235,22.015522998297648
60,1,11,10470020,10254,23545.0,79.0,40.325893,-79.839409,40.322044,-79.835432,544.8350582098915
60,1,12,10470020,10255,23572.0,27.0,40.327762,-79.840427,40.325893,-79.839409,225.02856405440843
60,1,13,10470020,10256,23583.0,11.0,40.328467,-79.840827,40.327762,-79.840427,85.41154988501198
60,1,14,10470020,10257,23601.0,18.0,40.329593,-79.841462,40.328467,-79.840827,136.28614358678533
60,1,15,10470020,10258,23616.0,15.0,40.330177,-79.842326,40.329593,-79.841462,97.88205288497481
60,1,16,10470020,10259,23631.0,15.0,40.330952,-79.843547,40.330177,-79.842326,134.67957259528757
60,1,17,10470020,10260,23655.0,24.0,40.331936,-79.845149,40.330952,-79.843547,174.39021530372708
60,1,18,10470020,10261,23667.0,12.0,40.332328,-79.845792,40.331936,-79.845149,69.7897058834961
60,1,19,10470020,10262,23675.0,8.0,40.332712,-79.846427,40.332328,-79.845792,68.70481793629042
60,1,20,10470020,10263,23695.0,20.0,40.33357,-79.847826,40.332712,-79.846427,152.19834465655038
60,1,21,10470020,10264,23708.0,13.0,40.334112,-79.848729,40.33357,-79.847826,97.41996929713824
60,1,22,10470020,10265,23720.0,12.0,40.334711,-79.849731,40.334112,-79.848729,107.93360304368535
60,1,23,10470020,10266,23741.0,21.0,40.335701,-79.851522,40.334711,-79.849731,187.5193762674508
60,1,24,10470020,10267,23757.0,16.0,40.336469,-79.852917,40.335701,-79.851522,145.85410531320315
60,1,25,10470020,20310,23837.0,80.0,40.339964,-79.859745,40.336469,-79.852917,697.0999910237144
60,1,26,10470020,20309,23855.0,18.0,40.341202,-79.860858,40.339964,-79.859745,166.87875438578587
60,1,27,10470020,18191,23882.0,27.0,40.342769,-79.862416,40.341202,-79.860858,218.6232699886632
60,1,28,10470020,10271,23896.0,14.0,40.343472,-79.863172,40.342769,-79.862416,101.07296227116674
60,1,29,10470020,10828,23948.0,52.0,40.346976,-79.864033,40.343472,-79.863172,396.4013131710468
60,1,30,10470020,10831,23978.0,30.0,40.349058,-79.864512,40.346976,-79.864033,235.03999030164306
60,1,31,10470020,10464,24002.0,24.0,40.350901,-79.864903,40.349058,-79.864512,207.59388453699245
60,1,32,10470020,18493,24018.0,16.0,40.351556,-79.864517,40.350901,-79.864903,79.84078093321963
60,1,33,10470020,18492,24039.0,21.0,40.351722,-79.86282,40.351556,-79.864517,144.9837758351869
60,1,34,10470020,9892,24060.0,21.0,40.351905,-79.860893,40.351722,-79.86282,164.55676209005318
60,1,35,10470020,9894,24087.0,27.0,40.352058,-79.858639,40.351905,-79.860893,191.75942808087854
60,1,36,10470020,18174,24113.0,26.0,40.352217,-79.856047,40.352058,-79.858639,220.35517083201327
60,1,37,10470020,9896,24140.0,27.0,40.352345,-79.853365,40.352217,-79.856047,227.7160630663635
60,1,38,10470020,9897,24162.0,22.0,40.352435,-79.85124,40.352345,-79.853365,180.348613351501
60,1,39,10470020,9898,24197.0,35.0,40.35269,-79.848289,40.352435,-79.85124,251.66708842384213
60,1,40,10470020,20904,24222.0,25.0,40.353119,-79.846267,40.35269,-79.848289,177.85777151504863
60,1,41,10470020,9899,24257.0,35.0,40.353135,-79.844256,40.353119,-79.846267,170.41789833287052
60,1,42,10470020,22440,24284.0,27.0,40.352144,-79.844757,40.353135,-79.844256,118.08956888950597
60,1,43,10470020,22441,24315.0,31.0,40.350698,-79.843137,40.352144,-79.844757,211.42008464231
60,1,44,10470020,22442,24348.0,33.0,40.349168,-79.841167,40.350698,-79.843137,238.3556456580258
60,1,45,10470020,20840,24360.0,12.0,40.349673,-79.840575,40.349168,-79.841167,75.29957172223254
61A,0,1,10768020,20856,32820.0,,40.440792,-80.000658,40.349673,-79.840575,16924.552717406244
61A,0,2,10768020,1664,32894.0,74.0,40.440121,-79.998838,40.440792,-80.000658,171.14390619260826
61A,0,3,10768020,20293,33000.0,106.0,40.439002,-79.995827,40.440121,-79.998838,283.5756418072216
61A,0,4,10768020,3241,33077.0,77.0,40.437995,-79.993535,40.439002,-79.995827,223.9731021699448
61A,0,5,10768020,3242,33117.0,40.0,40.43795,-79.991234,40.437995,-79.993535,194.80143692594973
61A,0,6,10768020,20976,33167.0,50.0,40.43779,-79.988495,40.43795,-79.991234,232.48786589649993
61A,0,7,10768020,20977,33200.0,33.0,40.437715,-79.986693,40.43779,-79.988495,152.73437562287958
61A,0,8,10768020,3245,33222.0,22.0,40.437633,-79.985293,40.437715,-79.986693,118.83499483047075
61A,0,9,10768020,3246,33260.0,38.0,40.437528,-79.982842,40.437633,-79.985293,207.76142165402317
61A,0,10,10768020,3247,33277.0,17.0,40.437476,-79.981691,40.437528,-79.982842,97.58303516923557
61A,0,11,10768020,3248,33312.0,35.0,40.437387,-79.979635,40.437476,-79.981691,174.28503312177685
61A,0,12,10768020,7112,33332.0,20.0,40.437332,-79.977997,40.437387,-79.979635,138.76255365221658
61A,0,13,10768020,7113,33352.0,20.0,40.437241,-79.976135,40.437332,-79.977997,157.9100598934609
61A,0,14,10768020,7114,33367.0,15.0,40.437179,-79.974813,40.437241,-79.976135,112.09635727146464
61A,0,15,10768020,26,33550.0,183.0,40.437225,-79.962845,40.437179,-79.974813,1012.8947295370123
61A,0,16,10768020,27,33580.0,30.0,40.438295,-79.961409,40.437225,-79.962845,170.07583475989787
61A,0,17,10768020,28,33622.0,42.0,40.43967,-79.9595,40.438295,-79.961409,222.43585400672217
61A,0,18,10768020,29,33660.0,38.0,40.440987,-79.957685,40.43967,-79.9595,212.22404472692105
61A,0,19,10768020,20959,33693.0,33.0,40.442173,-79.956062,40.440987,-79.957685,190.41154375004172
61A,0,20,10768020,31,33742.0,49.0,40.443052,-79.953835,40.442173,-79.956062,212.2991000064102
61A,0,21,10768020,2568,33791.0,49.0,40.443642,-79.951492,40.443052,-79.953835,208.84763647420402
61A,0,22,10768020,7115,33840.0,49.0,40.444327,-79.948893,40.443642,-79.951492,232.75361952353293
61A,0,23,10768020,7117,33933.0,93.0,40.444458,-79.942291,40.444327,-79.948893,558.8738990979915
61A,0,24,10768020,7119,33975.0,42.0,40.443959,-79.9394,40.444458,-79.942291,250.86036802969062
61A,0,25,10768020,18173,34007.0,32.0,40.442789,-79.93778,40.443959,-79.9394,188.9967987660022
61A,0,26,10768020,7121,34052.0,45.0,40.440575,-79.935719,40.442789,-79.93778,301.7091896071726
61A,0,27,10768020,20103,34094.0,42.0,40.438956,-79.934247,40.440575,-79.935719,218.92395623166988
61A,0,28,10768020,15659,34116.0,22.0,40.437974,-79.933358,40.438956,-79.934247,132.60401506078503
61A,0,29,10768020,7124,34162.0,46.0,40.437806,-79.930837,40.437974,-79.933358,214.17261269543476
61A,0,30,10768020,7125,34196.0,34.0,40.437986,-79.927988,40.437806,-79.930837,241.94482275411247
61A,0,31,10768020,7126,34260.0,64.0,40.43801,-79.923198,40.437986,-79.927988,405.3936814969688
61A,0,32,10768020,7127,34380.0,120.0,40.438,-79.919581,40.43801,-79.923198,306.1141326674191
61A,0,33,10768020,7128,34395.0,15.0,40.438005,-79.918058,40.438,-79.919581,128.89496894335542
61A,0,34,10768020,7129,34412.0,17.0,40.438003,-79.916373,40.438005,-79.918058,142.6042426004318
61A,0,35,10768020,7130,34444.0,32.0,40.437994,-79.913232,40.438003,-79.916373,265.82943150536545
61A,0,36,10768020,7132,34591.0,147.0,40.439514,-79.899541,40.437994,-79.913232,1170.9392299090805
61A,0,37,10768020,7133,34620.0,29.0,40.439716,-79.89666,40.439514,-79.899541,244.84992452413374
61A,0,38,10768020,7134,34639.0,19.0,40.439354,-79.895012,40.439716,-79.89666,145.1620563916233
61A,0,39,10768020,7135,34646.0,7.0,40.439758,-79.894652,40.439354,-79.895012,54.279600624581114
61A,0,40,10768020,7136,34669.0,23.0,40.441162,-79.894316,40.439758,-79.894652,158.686342583967
61A,0,41,10768020,7137,34698.0,29.0,40.441217,-79.892502,40.441162,-79.894316,153.6360293413278
61A,0,42,10768020,7138,34717.0,19.0,40.441169,-79.891419,40.441217,-79.892502,91.80684170331504
61A,0,43,10768020,7139,34747.0,30.0,40.440568,-79.889636,40.441169,-79.891419,165.02807969482697
61A,0,44,10768020,7140,34769.0,22.0,40.440118,-79.88829,40.440568,-79.889636,124.41573432348602
61A,0,45,10768020,7141,34800.0,31.0,40.440555,-79.887099,40.440118,-79.88829,111.89440499155424
61A,0,46,10768020,15218,34828.0,28.0,40.441207,-79.886095,40.440555,-79.887099,111.69341868358056
61A,0,47,10768020,8286,34851.0,23.0,40.441975,-79.885658,40.441207,-79.886095,93.06157093804774
61A,0,48,10768020,17677,34898.0,47.0,40.442493,-79.88411,40.441975,-79.885658,143.10483752050126
61A,0,49,10768020,7703,34926.0,28.0,40.44196,-79.882529,40.442493,-79.88411,146.33320403162048
61A,0,50,10768020,7704,34947.0,21.0,40.441581,-79.881394,40.44196,-79.882529,104.88990372506211
61A,0,51,10768020,21042,34970.0,23.0,40.44111,-79.879977,40.441581,-79.881394,130.85478309024603
61A,0,52,10768020,7288,35038.0,68.0,40.439083,-79.879097,40.44111,-79.879977,237.37741379795852
61A,0,53,10768020,7289,35061.0,23.0,40.438319,-79.87957,40.439083,-79.879097,93.91189045555691
61A,0,54,10768020,7147,35100.0,39.0,40.436793,-79.880608,40.438319,-79.87957,191.07548760060905
61A,0,55,10768020,19874,35128.0,28.0,40.435899,-79.881643,40.436793,-79.880608,132.49546288852167
61A,0,56,10768020,17335,35160.0,32.0,40.434899,-79.882796,40.435899,-79.881643,147.94243180761998
61A,0,57,10768020,20962,35188.0,28.0,40.433212,-79.884816,40.434899,-79.882796,253.80662732215117
61A,0,58,10768020,7150,35207.0,19.0,40.431873,-79.884601,40.433212,-79.884816,149.99812211519534
61A,0,59,10768020,21158,35254.0,47.0,40.428851,-79.884637,40.431873,-79.884601,336.0453579475305
61A,0,60,10768020,7152,35284.0,30.0,40.426817,-79.885278,40.428851,-79.884637,232.58773023436123
61A,0,61,10768020,7153,35305.0,21.0,40.425625,-79.885681,40.426817,-79.885278,136.86385786570952
61A,0,62,10768020,7154,35319.0,14.0,40.424655,-79.885998,40.425625,-79.885681,111.1469326260841
61A,0,63,10768020,19409,35336.0,17.0,40.423629,-79.886339,40.424655,-79.885998,117.6811620082357
61A,0,64,10768020,7156,35370.0,34.0,40.422234,-79.886253,40.423629,-79.886339,155.28787848796154
61A,0,65,10768020,7157,35400.0,30.0,40.421473,-79.886291,40.422234,-79.886253,84.68057863156105
61A,0,66,10768020,19411,35436.0,36.0,40.420272,-79.884806,40.421473,-79.886291,183.4047353657716
61A,0,67,10768020,7159,35471.0,35.0,40.419126,-79.884408,40.420272,-79.884806,131.8084940909258
61A,0,68,10768020,7160,35501.0,30.0,40.418155,-79.882763,40.419126,-79.884408,176.21195647287104
61A,0,69,10768020,7161,35535.0,34.0,40.417158,-79.881084,40.418155,-79.882763,180.2604939516117
61A,0,70,10768020,16177,35580.0,45.0,40.415777,-79.87873,40.417158,-79.881084,251.58665711994624
61A,0,71,10768020,7163,35603.0,23.0,40.415389,-79.876907,40.415777,-79.87873,160.25156474097065
61A,0,72,10768020,7164,35619.0,16.0,40.415284,-79.875757,40.415389,-79.876907,98.05659994456299
61A,0,73,10768020,7165,35635.0,16.0,40.414847,-79.874385,40.415284,-79.875757,125.90854975856954
61A,0,74,10768020,17313,35656.0,21.0,40.414304,-79.872838,40.414847,-79.874385,144.21822516217685
61A,0,75,10768020,7167,35680.0,24.0,40.413345,-79.871225,40.414304,-79.872838,173.26223511143886
61A,0,76,10768020,7168,35715.0,35.0,40.41191,-79.869939,40.413345,-79.871225,193.17145304517
61A,0,77,10768020,7169,35729.0,14.0,40.41105,-79.868915,40.41191,-79.869939,129.07754006695546
61A,0,78,10768020,7170,35760.0,31.0,40.409409,-79.866944,40.41105,-79.868915,247.2727986621091
61A,0,79,10768020,21641,35786.0,26.0,40.40822,-79.865525,40.409409,-79.866944,178.6459318394326
61A,0,80,10768020,21642,35824.0,38.0,40.406967,-79.863914,40.40822,-79.865525,194.9818224309797
61A,0,81,10768020,7173,35864.0,40.0,40.405536,-79.861839,40.406967,-79.863914,237.03870896182391
61A,0,82,10768020,19756,35895.0,31.0,40.404462,-79.862136,40.405536,-79.861839,122.04258864242924
61A,0,83,10768020,7538,35920.0,25.0,40.403664,-79.862579,40.404462,-79.862136,96.33647273953211
61A,0,84,10768020,7177,35962.0,42.0,40.402073,-79.861069,40.403664,-79.862579,218.2794008053062
61A,0,85,10768020,21644,36004.0,42.0,40.40045,-79.86298,40.402073,-79.861069,242.3937256410296
61A,0,86,10768020,21645,36033.0,29.0,40.400092,-79.864135,40.40045,-79.86298,105.5951173782894
61A,0,87,10768020,7466,36060.0,27.0,40.401087,-79.865502,40.400092,-79.864135,160.12611842923425
61A,0,88,10768020,7467,36080.0,20.0,40.401779,-79.86645,40.401087,-79.865502,111.19712654673437
61A,0,89,10768020,20938,36120.0,40.0,40.40322,-79.868412,40.401779,-79.86645,230.81389157461072
61A,0,90,10768020,22705,36148.0,28.0,40.404218,-79.866971,40.40322,-79.868412,164.93295711786618
61A,0,91,10768020,22706,36190.0,42.0,40.405622,-79.863596,40.404218,-79.866971,325.63525886751063
61A,0,92,10768020,22707,36264.0,74.0,40.408156,-79.858075,40.405622,-79.863596,545.8190873408154
61A,0,93,10768020,7564,36357.0,93.0,40.412504,-79.856384,40.408156,-79.858075,504.229236153973
61A,0,94,10768020,12565,36453.0,96.0,40.414555,-79.85334,40.412504,-79.856384,344.1327688219213
61A,0,95,10768020,7357,36480.0,27.0,40.414495,-79.855219,40.414555,-79.85334,159.2179439371816
61A,0,96,10768020,22704,36540.0,60.0,40.413772,-79.853224,40.414495,-79.855219,187.05703107299772
61A,1,1,10896020,22704,29160.0,,40.413772,-79.853224,40.413772,-79.853224,0.0
61A,1,2,10896020,12565,29220.0,60.0,40.414555,-79.85334,40.413772,-79.853224,87.61787335902314
61A,1,3,10896020,7357,29243.0,23.0,40.414495,-79.855219,40.414555,-79.85334,159.2179439371816
61A,1,4,10896020,21629,29312.0,69.0,40.412324,-79.856389,40.414495,-79.855219,260.9368716769089
61A,1,5,10896020,7533,29384.0,72.0,40.408289,-79.857999,40.412324,-79.856389,468.92205734384936
61A,1,6,10896020,12567,29457.0,73.0,40.40573,-79.863463,40.408289,-79.857999,543.1418710981327
61A,1,7,10896020,7291,29495.0,38.0,40.404333,-79.866861,40.40573,-79.863463,326.97474419896275
61A,1,8,10896020,7292,29520.0,25.0,40.403337,-79.868556,40.404333,-79.866861,181.2858432435302
61A,1,9,10896020,7293,29543.0,23.0,40.402484,-79.867557,40.403337,-79.868556,127.09069069808142
61A,1,10,10896020,20721,29577.0,34.0,40.401233,-79.865843,40.402484,-79.867557,201.0342563214216
61A,1,11,10896020,7399,29614.0,37.0,40.400063,-79.864251,40.401233,-79.865843,187.34673121609381
61A,1,12,10896020,21639,29640.0,26.0,40.400314,-79.863064,40.400063,-79.864251,104.31703488024431
61A,1,13,10896020,21640,29681.0,41.0,40.401959,-79.861007,40.400314,-79.863064,252.58215265225013
61A,1,14,10896020,7046,29719.0,38.0,40.403385,-79.86273,40.401959,-79.861007,215.47259813108235
61A,1,15,10896020,21635,29758.0,39.0,40.404795,-79.862436,40.403385,-79.86273,158.74910731160958
61A,1,16,10896020,7048,29778.0,20.0,40.405441,-79.861767,40.404795,-79.862436,91.48019788167956
61A,1,17,10896020,7049,29816.0,38.0,40.406859,-79.863618,40.405441,-79.861767,222.3165998969858
61A,1,18,10896020,7050,29857.0,41.0,40.408253,-79.865457,40.406859,-79.863618,219.70834541863042
